UNIQID	NAME	1a/SEED_CTRL: RIKEN-YAMAUCHI1A, RIKEN-YAMAUCHI1B [ATGE_SEED_170]	1b/SEED_CTRL: RIKEN-YAMAUCHI2A, RIKEN-YAMAUCHI2B [ATGE_SEED_170]	SEED_CTRL/SEED_CTRL: SEED_CTRL [ATGE_SEED_170]	6a/SEED_CTRL: RIKEN-NAKABAYASHI1A, RIKEN-NAKABAYASHI1B [ATGE_SEED_183]	6b/SEED_CTRL: RIKEN-NAKABAYASHI2A, RIKEN-NAKABAYASHI2B [ATGE_SEED_183]	6c/SEED_CTRL: RIKEN-NAKABAYASHI3A, RIKEN-NAKABAYASHI5B [ATGE_SEED_183]	6d/SEED_CTRL: RIKEN-NAKABAYASHI4A, RIKEN-NAKABAYASHI4B [ATGE_SEED_183]	SEED_CTRL/SEED_CTRL: SEED_CTRL [ATGE_SEED_183]	3a/SEED_CTRL: RIKEN-LI1A, RIKEN-LI1B [ATGE_SEED_184]	3b/SEED_CTRL: RIKEN-LI2A, RIKEN-LI2B [ATGE_SEED_184]	3c/SEED_CTRL: RIKEN-LI3A, RIKEN-LI3B [ATGE_SEED_184]	3d/SEED_CTRL: RIKEN-LI4A, RIKEN-LI4B [ATGE_SEED_184]	3e/SEED_CTRL: RIKEN-LI5A, RIKEN-LI5B [ATGE_SEED_184]	3f/SEED_CTRL: RIKEN-LI6A, RIKEN-LI6B [ATGE_SEED_184]	SEED_CTRL/SEED_CTRL: SEED_CTRL [ATGE_SEED_184]	2a/SEED_CTRL: RIKEN-PRESTON0A, RIKEN-PRESTON0B [ATGE_SEED_195]	2b/SEED_CTRL: RIKEN-PRESTON1A, RIKEN-PRESTON1B [ATGE_SEED_195]	2c/SEED_CTRL: RIKEN-PRESTON2A, RIKEN-PRESTON2B [ATGE_SEED_195]	SEED_CTRL/SEED_CTRL: SEED_CTRL [ATGE_SEED_195]	10a/SEED_CTRL: 6hr_rep1, 6hr_rep2 [ATGE_SEED_196]	10b/SEED_CTRL: 12hr_rep1, 12hr_rep2 [ATGE_SEED_196]	10c/SEED_CTRL: 24hr_rep1, 24hr_rep2 [ATGE_SEED_196]	SEED_CTRL/SEED_CTRL: SEED_CTRL [ATGE_SEED_196]	4a/SEED_CTRL: Penfield_1-1_endosperm-control_Rep1_ATH1, Penfield_1-2_endosperm-control_Rep2_ATH1, Penfield_1-3_endosperm-control_Rep3_ATH1 [ATGE_SEED_386]	4b/SEED_CTRL: Penfield_1-4_endosperm-ABA_Rep1_ATH1, Penfield_1-5_endosperm-ABA_Rep2_ATH1, Penfield_1-6_endosperm-ABA_Rep3_ATH1 [ATGE_SEED_386]	4c/SEED_CTRL: Penfield_1-7_endosperm-PAC_Rep1_ATH1, Penfield_1-8_endosperm-PAC_Rep2_ATH1, Penfield_1-9_endosperm-PAC_Rep3_ATH1 [ATGE_SEED_386]	4d/SEED_CTRL: Penfield_1-10_embryo-control_Rep1_ATH1, Penfield_1-11_embryo-control_Rep2_ATH1, Penfield_1-12_embryo-control_Rep3_ATH1 [ATGE_SEED_386]	4e/SEED_CTRL: Penfield_1-13_embryo-ABA_Rep1_ATH1, Penfield_1-14_embryo-ABA_Rep2_ATH1, Penfield_1-15_embryo-ABA_Rep3_ATH1 [ATGE_SEED_386]	4f/SEED_CTRL: Penfield_1-16_embryo-PAC_Rep1_ATH1, Penfield_1-17_embryo-PAC_Rep2_ATH1, Penfield_1-18_embryo-PAC_Rep3_ATH1 [ATGE_SEED_386]	SEED_CTRL/SEED_CTRL: SEED_CTRL [ATGE_SEED_386]	8a/SEED_CTRL: Carrera Begua_1-1_lar_Rep1_ATH1, Carrera Begua_1-2_lar_Rep2_ATH1, Carrera Begua_1-3_lar_Rep3_ATH1 [ATGE_SEED_61]	8b/SEED_CTRL: Carrera Begua_1-4_ido_Rep1_ATH1, Carrera Begua_1-5_ido_Rep2_ATH1, Carrera Begua_1-6_ido_Rep3_ATH1 [ATGE_SEED_61]	8c/SEED_CTRL: Carrera Begua_1-7_aba_Rep1_ATH1, Carrera Begua_1-8_aba_Rep2_ATH1, Carrera Begua_1-9_aba_Rep3_ATH1 [ATGE_SEED_61]	8d/SEED_CTRL: Carrera Begua_1-10_abi1_Rep1_ATH1, Carrera Begua_1-11_abi1_Rep2_ATH1, Carrera Begua_1-12_abi1-Rep3_ATH1 [ATGE_SEED_61]	8e/SEED_CTRL: Carrera Begua_1-13_abi3_Rep1_ATH1, Carrera Begua_1-14_abi3_Rep2_ATH1, Carrera Begua_1-15_abi3_Rep3_ATH1 [ATGE_SEED_61]	8f/SEED_CTRL: Carrera Begua_1-16_fus_Rep1_ATH1, Carrera Begua_1-17_fus_Rep2_ATH1, Carrera Begua_1-18_fus_Rep3_ATH1 [ATGE_SEED_61]	8g/SEED_CTRL: Carrera Begua_1-19_rdo_Rep1_ATH1, Carrera Begua_1-20_rdo_Rep2_ATH1, Carrera Begua_1-21_rdo_Rep3_ATH1 [ATGE_SEED_61]	8h/SEED_CTRL: Carrera Begua_1-22_CVI-24hr-dormancy_Rep1_ATH1, Carrera Begua_1-23_CVI-24hr-dormancy_Rep2_ATH1, Carrera Begua_1-24_CVI-24hr-dormancy_Rep3_ATH1 [ATGE_SEED_61]	8i/SEED_CTRL: Carrera Begua_1-25_CVI-24hr-ripening_Rep1_ATH1, Carrera Begua_1-26_CVI-24hr-ripening_Rep2_ATH1, Carrera Begua_1-27_CVI-24hr-ripening_Rep3_ATH1 [ATGE_SEED_61]	8j/SEED_CTRL: Carrera Begua_1-28_CVI-20hr-ripening_Rep1_ATH1, Carrera Begua_1-29_CVI-20hr-ripening_Rep2_ATH1, Carrera Begua_1-30_CVI-20hr-ripening_Rep3_ATH1 [ATGE_SEED_61]	8k/SEED_CTRL: Carrera Begua_1-31_cts1-24hr-dormancy_Rep1_ATH1, Carrera Begua_1-32_cts1-24hr-dormancy_Rep2_ATH1, Carrera Begua_1-33_cts1-24hr-dormancy_Rep3_ATH1 [ATGE_SEED_61]	8l/SEED_CTRL: Carrera Begua_1-34_cts1-24hr-ripening_Rep1_ATH1, Carrera Begua_1-35_cts1-24hr-ripening_Rep2_ATH1, Carrera Begua_1-36_cts1-24hr-ripening_Rep3_ATH1 [ATGE_SEED_61]	SEED_CTRL/SEED_CTRL: SEED_CTRL [ATGE_SEED_61]	5a/SEED_CTRL: Finch-Savage_1-1_PD24h_Rep1_ATH1, Finch-Savage_1-2_PD24h_Rep2_ATH1, Finch-Savage_1-3_PD24h_Rep3_ATH1, Finch-Savage_1-4_PD24h_Rep4_ATH1 [ATGE_SEED_69]	5b/SEED_CTRL: Finch-Savage_1-10_SD1_Rep2_ATH1, Finch-Savage_1-11_SD1_Rep3_ATH1, Finch-Savage_1-12_SD1_Rep4_ATH1, Finch-Savage_1-9_SD1_Rep1_ATH1 [ATGE_SEED_69]	5c/SEED_CTRL: Finch-Savage_1-13_PD48h_Rep1_ATH1, Finch-Savage_1-14_PD48h_Rep2_ATH1, Finch-Savage_1-15_PD48h_Rep3_ATH1, Finch-Savage_1-16_PD48h_Rep4_ATH1 [ATGE_SEED_69]	5d/SEED_CTRL: Finch-Savage_1-17_PD30d_Rep1_ATH1, Finch-Savage_1-18_PD30d_Rep2_ATH1, Finch-Savage_1-19_PD30d_Rep3_ATH1, Finch-Savage_1-20_PD30d_Rep4_ATH1 [ATGE_SEED_69]	5e/SEED_CTRL: Finch-Savage_1-21_SD2_Rep1_ATH1, Finch-Savage_1-22_SD2_Rep2_ATH1, Finch-Savage_1-23_SD2_Rep3_ATH1, Finch-Savage_1-24_SD2_Rep4_ATH1 [ATGE_SEED_69]	5f/SEED_CTRL: Finch-Savage_1-25_LIG_Rep1_ATH1, Finch-Savage_1-26_LIG_Rep2_ATH1, Finch-Savage_1-27_LIG_Rep3_ATH1, Finch-Savage_1-28_LIG_Rep4_ATH1 [ATGE_SEED_69]	5g/SEED_CTRL: Finch-Savage_1-29_PDD_Rep1_ATH1, Finch-Savage_1-30_PDD_Rep2_ATH1, Finch-Savage_1-31_PDD_Rep3_ATH1, Finch-Savage_1-32_PDD_Rep4_ATH1 [ATGE_SEED_69]	5h/SEED_CTRL: Finch-Savage_1-33_NDD_Rep1_ATH1, Finch-Savage_1-34_NDD_Rep2_ATH1, Finch-Savage_1-35_NDD_Rep3_ATH1, Finch-Savage_1-36_NDD_Rep4_ATH1 [ATGE_SEED_69]	5i/SEED_CTRL: Finch-Savage_1-37_PDL_Rep1_ATH1, Finch-Savage_1-38_PDL_Rep2_ATH1, Finch-Savage_1-39_PDL_Rep3_ATH1, Finch-Savage_1-40_PDL_Rep4_ATH1 [ATGE_SEED_69]	5j/SEED_CTRL: Finch-Savage_1-41_PDN_Rep1_ATH1, Finch-Savage_1-42_PDN_Rep2_ATH1, Finch-Savage_1-43_PDN_Rep3_ATH1, Finch-Savage_1-44_PDN_Rep4_ATH1 [ATGE_SEED_69]	5k/SEED_CTRL: Finch-Savage_1-45_PDLN_Rep1_ATH1, Finch-Savage_1-46_PDLN_Rep2_ATH1, Finch-Savage_1-47_PDLN_Rep3_ATH1, Finch-Savage_1-48_PDLN_Rep4_ATH1 [ATGE_SEED_69]	5l/SEED_CTRL: Finch-Savage_1-49_PDC_Rep1_ATH1, Finch-Savage_1-50_PDC_Rep2_ATH1, Finch-Savage_1-51_PDC_Rep3_ATH1, Finch-Savage_1-52_PDC_Rep4_ATH1 [ATGE_SEED_69]	SEED_CTRL/SEED_CTRL: SEED_CTRL [ATGE_SEED_69]	7a/SEED_CTRL: bot0142, bot0314, bot0394 [ATGE_SEED_7]	7b/SEED_CTRL: bot0143, bot0315, bot0395 [ATGE_SEED_7]	7c/SEED_CTRL: bot0246, bot0247 [ATGE_SEED_7]	7d/SEED_CTRL: bot0256, bot0257 [ATGE_SEED_7]	7e/SEED_CTRL: bot0293, bot0294 [ATGE_SEED_7]	SEED_CTRL/SEED_CTRL: SEED_CTRL [ATGE_SEED_7]
At1g01480	259439_at| ACS2_AT-ACC2__ACS2 (1-Amino-cyclopropane-1-carboxylate synthase 2)|	3.18	0.15	1.00	11.66	0.15	0.16	0.48	1.00	0.21	0.07	0.03	0.15	0.14	0.11	1.00	11.90	9.64	1.38	1.00	0.63	0.13	0.15	1.00	0.05	0.09	0.13	0.09	0.77	0.30	1.00	0.04	1.27	1.09	1.44	0.04	0.32	1.57	2.74	0.66	1.25	1.74	0.17	1.00	4.61	7.98	5.59	12.16	15.50	1.45	16.11	16.09	2.47	2.29	0.36	4.84	1.00	0.05	0.23	0.14	6.89	0.19	1.00
At1g05010	265194_at| EFE_EAT1__EFE (ethylene forming enzyme)|	20.39	2.44	1.00	2.68	0.74	0.63	0.15	1.00	0.21	0.81	0.37	0.73	0.56	0.90	1.00	1.77	1.86	2.51	1.00	1.38	0.52	0.74	1.00	2.56	1.76	0.50	4.15	2.26	0.95	1.00	0.20	4.26	3.79	4.02	10.29	9.44	4.20	0.53	0.44	0.50	3.99	5.34	1.00	0.30	0.83	0.46	2.53	1.60	0.37	0.94	0.76	0.29	0.70	0.44	1.44	1.00	1.79	0.42	0.08	11.34	0.43	1.00
At1g62380	260637_at| ACO2__ACO2 (ACC OXIDASE 2)|	30.45	0.13	1.00	0.58	1.03	1.06	0.90	1.00	1.10	1.35	1.40	1.12	0.38	0.49	1.00	0.49	0.86	0.59	1.00	0.50	0.55	1.03	1.00	0.91	0.77	2.15	28.93	1.71	8.95	1.00	0.40	3.99	5.01	3.47	16.73	14.32	6.21	1.09	0.82	1.01	2.27	0.78	1.00	1.20	0.37	1.34	0.10	2.11	0.74	0.89	1.30	0.97	0.84	0.54	0.86	1.00	1.40	0.51	0.30	0.20	0.46	1.00
At1g62960	261108_at| ACS10__ACS10 (ACC SYNTHASE 10); 1-aminocyclopropane-1-carboxylate synthase|	0.66	0.72	1.00	0.55	0.76	1.03	0.87	1.00	1.27	1.38	1.28	1.13	0.86	0.79	1.00	0.52	0.59	0.63	1.00	0.81	1.13	0.76	1.00	1.29	1.08	1.84	1.10	1.20	1.81	1.00	1.22	0.85	0.82	0.83	0.68	0.82	0.61	1.00	1.29	1.15	1.14	1.27	1.00	1.02	1.47	1.22	1.15	0.47	1.16	0.96	1.10	0.87	0.94	1.05	0.57	1.00	0.46	0.36	0.70	0.48	0.39	1.00
At1g66340	260133_at| ETR1_EIN1_ETR__ETR1 (ETHYLENE RESPONSE 1); two-component response regulator|	1.25	1.01	1.00	1.02	0.83	0.92	0.93	1.00	1.05	1.03	0.97	1.00	0.95	0.84	1.00	1.15	0.96	1.30	1.00	1.29	1.21	0.83	1.00	0.99	1.16	0.94	0.53	0.78	0.77	1.00	1.13	1.04	0.87	1.02	0.89	1.21	1.21	1.02	1.36	1.04	1.60	1.06	1.00	1.30	1.87	1.36	1.75	1.54	1.00	0.90	0.85	0.71	0.84	0.83	0.87	1.00	0.58	0.55	0.55	0.73	0.76	1.00
At2g22810	266830_at| ACS4__ACS4 (1-AMINOCYCLOPROPANE-1-CARBOXYLATE SYNTHASE 4); 1-aminocyclopropane-1-carboxylate synthase|	0.50	0.55	1.00	0.38	0.39	1.06	0.55	1.00	0.44	0.29	0.53	0.65	0.87	0.69	1.00	0.71	0.67	0.55	1.00	0.60	0.43	0.39	1.00	0.56	0.54	0.78	0.43	0.56	0.62	1.00	1.04	1.45	1.29	1.10	0.95	0.97	1.65	1.30	1.74	1.10	6.41	1.21	1.00	1.52	12.30	1.97	33.20	21.01	1.32	0.68	0.57	0.71	1.21	2.32	1.17	1.00	0.47	0.24	0.39	0.22	0.63	1.00
At3g04580	258818_at| EIN4__EIN4 (ETHYLENE INSENSITIVE 4)|	1.00	2.22	1.00	0.74	1.73	1.96	1.95	1.00	2.09	1.82	1.45	2.20	1.84	1.81	1.00	0.91	0.92	2.66	1.00	2.15	1.98	1.73	1.00	1.74	1.04	1.66	1.25	1.26	1.24	1.00	2.21	0.74	0.99	1.09	0.94	0.87	0.77	0.76	0.99	1.26	0.73	1.89	1.00	0.69	0.79	0.63	0.67	0.75	1.02	0.93	0.71	0.84	0.73	1.06	0.78	1.00	1.64	1.22	1.26	1.19	1.50	1.00
At3g20770	257981_at| EIN3__EIN3 (ETHYLENE-INSENSITIVE3); transcription factor|	2.29	1.55	1.00	1.77	0.60	0.65	0.70	1.00	0.96	1.05	0.93	0.84	0.73	0.57	1.00	1.85	1.79	2.09	1.00	1.52	1.03	0.60	1.00	0.62	0.46	0.79	0.15	0.38	0.44	1.00	0.57	1.07	1.15	1.05	0.51	0.53	1.29	1.11	0.67	0.73	1.42	0.78	1.00	1.49	2.35	1.76	3.21	2.20	0.65	1.55	1.47	1.24	1.48	0.59	1.66	1.00	0.44	0.50	0.74	0.49	0.45	1.00
At3g23150	257922_at| ETR2__ETR2 (ETHYLENE RESPONSE 2); receptor|	1.84	1.95	1.00	0.56	1.60	1.79	1.47	1.00	1.08	0.98	0.94	1.46	1.39	1.25	1.00	0.59	0.51	1.06	1.00	1.34	1.74	1.60	1.00	1.27	0.58	0.68	1.43	0.59	0.42	1.00	1.31	2.23	2.84	1.90	4.84	2.99	2.41	2.29	2.62	1.67	1.64	2.16	1.00	0.65	0.79	0.83	0.42	0.64	0.88	0.03	0.29	1.17	0.94	0.99	0.74	1.00	0.31	0.27	0.39	0.08	0.28	1.00
At3g49700	252279_at| ETO3_ACS9__ETO3 (ETHYLENE OVERPRODUCING 3); 1-aminocyclopropane-1-carboxylate synthase|	1.12	0.88	1.00	0.83	0.21	0.17	0.31	1.00	0.64	0.57	0.12	0.57	0.73	1.47	1.00	0.26	0.89	0.29	1.00	0.11	0.43	0.21	1.00	0.47	1.05	0.14	0.67	0.71	0.10	1.00	0.46	2.13	1.29	1.81	0.41	0.90	2.56	1.73	1.09	0.65	2.58	0.85	1.00	2.06	2.06	2.63	1.14	2.08	1.22	0.55	1.81	1.04	3.78	1.55	1.97	1.00	0.41	0.16	0.24	0.31	0.81	1.00
At3g61510	246172_s_at| ACS1__ACS1 (ACC SYNTHASE 1); 1-aminocyclopropane-1-carboxylate synthase|	0.61	1.03	1.00	0.41	0.48	0.67	0.38	1.00	0.74	0.91	0.85	0.56	0.89	0.59	1.00	0.79	0.60	0.50	1.00	0.55	0.32	0.48	1.00	0.60	0.69	0.44	0.68	0.59	0.56	1.00	1.04	1.11	1.78	1.53	2.01	2.08	2.07	1.57	1.85	1.88	3.02	1.36	1.00	1.84	1.80	2.79	1.14	2.40	2.05	1.09	1.26	0.44	1.35	2.19	2.04	1.00	0.22	0.20	0.47	0.18	0.44	1.00
At4g08040	255177_at| ACS11__ACS11 (1-Amino-cyclopropane-1-carboxylate synthase 11); 1-aminocyclopropane-1-carboxylate synthase|	3.63	0.76	1.00	3.14	0.82	0.59	0.28	1.00	0.78	0.59	0.67	0.45	0.71	1.11	1.00	0.78	1.55	0.52	1.00	0.33	0.46	0.83	1.00	0.71	0.63	0.78	0.77	1.25	0.73	1.00	1.05	1.36	0.98	0.83	0.85	0.99	1.35	1.31	1.70	0.76	4.27	1.06	1.00	1.77	1.24	1.77	0.88	2.69	1.05	2.69	5.44	1.26	1.55	1.63	13.04	1.00	0.56	0.46	0.51	0.45	0.54	1.00
At4g11280	254926_at| ACS6__ACS6 (1-AMINOCYCLOPROPANE-1-CARBOXYLIC ACID (ACC) SYNTHASE 6)|	1.84	2.58	1.00	3.20	0.73	0.70	0.57	1.00	0.64	0.74	0.95	1.28	1.09	1.27	1.00	3.51	3.50	1.25	1.00	0.71	0.66	0.73	1.00	0.37	0.51	0.63	0.50	0.78	0.76	1.00	0.95	1.95	2.18	1.66	2.38	6.56	2.88	0.56	0.68	1.03	3.67	1.17	1.00	0.86	1.44	1.16	0.42	1.38	0.92	7.72	4.96	0.65	0.50	0.77	1.47	1.00	0.45	0.31	0.50	4.50	0.77	1.00
At4g26200	253999_at| ACS7__ACS7 (1-Amino-cyclopropane-1-carboxylate synthase 7); 1-aminocyclopropane-1-carboxylate synthase|	0.63	0.61	1.00	0.23	0.50	0.60	0.52	1.00	0.39	0.55	0.80	0.51	0.37	0.48	1.00	0.67	0.21	0.32	1.00	0.28	0.32	0.50	1.00	0.92	0.25	0.33	1.04	0.40	0.42	1.00	1.13	1.91	2.42	1.82	2.30	2.80	3.54	2.58	1.47	1.01	1.83	1.23	1.00	1.79	1.29	1.69	0.59	1.76	1.32	0.64	0.90	0.53	1.13	1.94	1.86	1.00	0.68	0.68	0.12	3.21	0.85	1.00
At4g37770	253066_at| ACS8__ACS8 (1-Amino-cyclopropane-1-carboxylate synthase 8)|	0.39	0.78	1.00	0.15	0.26	0.53	0.20	1.00	1.51	0.83	0.19	0.51	0.30	0.90	1.00	0.48	0.85	0.21	1.00	0.15	0.23	0.26	1.00	0.32	0.15	0.71	0.82	0.90	0.69	1.00	0.87	1.20	0.43	1.33	0.96	2.00	1.40	2.79	2.65	2.01	7.05	0.40	1.00	1.69	4.52	3.38	2.19	5.18	2.07	0.91	1.21	1.03	1.22	3.22	3.39	1.00	0.55	0.29	0.09	0.19	1.80	1.00
At5g03280	250928_at| EIN2_CKR1_EIN2_ERA3_ORE2_ORE3_PIR2__EIN2 (ETHYLENE INSENSITIVE 2); transporter|	2.60	1.49	1.00	1.12	1.00	1.17	1.29	1.00	1.19	1.05	1.01	1.05	1.19	1.13	1.00	1.17	0.93	0.81	1.00	1.48	1.43	1.00	1.00	0.96	1.07	1.14	0.66	0.84	0.80	1.00	0.99	0.88	0.83	1.23	0.99	1.02	0.94	0.82	0.75	0.94	0.76	1.33	1.00	0.92	1.73	1.04	1.83	1.58	1.22	0.69	0.53	0.71	0.84	0.60	1.05	1.00	0.72	0.83	0.56	0.39	0.92	1.00
